timestamp,CPU_0(group_0),CPU_64(group_0),CPU_2(group_0),CPU_66(group_0),CPU_4(group_1),CPU_68(group_1),CPU_6(group_1),CPU_70(group_1),CPU_8(group_2),CPU_72(group_2),CPU_10(group_2),CPU_74(group_2),CPU_12(group_3),CPU_76(group_3),CPU_14(group_3),CPU_78(group_3),CPU_16(group_4),CPU_80(group_4),CPU_18(group_4),CPU_82(group_4),CPU_20(group_5),CPU_84(group_5),CPU_22(group_5),CPU_86(group_5)
1770650970.1822217,32.0,27.7,31.7,30.0,41.4,36.4,29.3,38.0,54.0,64.7,59.0,68.0,38.0,39.6,33.0,42.6,59.4,57.1,50.5,56.6,56.0,57.0,55.6,49.0
1770650971.1824164,29.9,28.0,33.0,26.3,36.4,48.0,33.7,38.4,60.8,65.3,64.4,58.0,39.2,42.2,43.1,40.2,53.5,55.6,54.0,49.5,50.5,56.9,60.0,60.4
1770650972.1824975,31.2,33.3,27.0,31.4,41.4,33.0,31.7,39.0,58.2,62.0,67.3,54.5,34.7,36.0,35.3,38.2,56.4,62.4,58.6,59.6,53.5,58.0,59.0,56.6
1770650973.1825733,32.0,27.7,29.3,25.7,34.3,25.5,27.6,35.0,61.6,61.0,61.6,55.6,29.4,29.4,27.0,35.0,49.5,50.5,48.5,52.5,53.0,55.0,55.4,51.0
1770650974.1826582,26.8,26.0,25.5,27.0,23.5,22.4,41.0,35.7,60.4,61.0,61.4,61.0,33.3,27.0,26.0,35.0,44.6,48.5,42.9,50.5,63.0,61.0,47.5,57.8
1770650975.1827333,28.9,30.7,33.0,26.0,26.7,18.2,38.8,22.4,61.8,60.0,58.6,61.4,28.3,36.0,30.0,38.0,42.0,48.0,45.5,44.0,42.4,45.5,49.5,51.5
1770650976.1828177,29.6,28.0,32.3,32.3,22.7,18.4,38.6,24.0,54.0,58.0,68.3,67.0,33.7,30.4,36.6,38.2,48.0,42.4,40.0,41.4,52.0,48.5,50.5,49.5
1770650977.1828973,33.7,29.0,35.0,31.0,26.3,34.0,34.3,22.2,57.0,63.4,65.3,60.4,40.8,45.0,38.6,46.1,53.0,43.6,45.4,48.0,48.5,54.0,44.9,54.0
1770650978.18347,27.8,30.0,26.3,26.0,37.0,42.4,41.0,32.3,60.2,66.7,62.0,59.4,35.0,37.9,33.7,37.3,45.0,45.0,50.5,47.5,47.0,56.0,44.0,49.0
1770650979.1835468,30.6,27.0,27.0,28.0,38.4,36.1,43.4,38.8,57.0,57.4,65.0,62.0,22.0,25.0,22.8,21.8,57.0,47.5,51.5,50.5,53.5,58.6,55.6,55.6
1770650980.1837096,36.0,30.0,33.3,30.4,30.3,44.1,40.0,40.0,64.0,60.0,59.4,62.0,31.0,31.0,32.7,33.7,56.0,52.5,58.0,59.0,47.0,42.4,43.0,46.5
1770650981.1838484,30.9,27.0,32.3,30.0,37.0,42.0,45.5,27.0,53.5,61.4,60.2,64.0,34.3,36.3,35.3,39.6,49.0,55.0,48.0,45.5,43.0,45.5,42.0,36.0
1770650982.1839142,27.6,28.3,34.3,28.0,33.3,36.7,36.7,29.9,58.8,55.0,69.3,64.1,41.6,38.6,38.0,39.6,52.5,57.6,48.5,53.0,55.4,60.8,50.0,48.5
1770650983.183993,30.3,25.7,26.3,28.0,40.4,37.0,26.5,33.0,55.6,55.6,68.0,64.3,26.0,25.0,24.0,25.0,49.5,47.5,49.0,45.0,48.0,57.1,52.5,39.8
1770650984.1840723,31.6,29.0,26.8,30.0,28.3,25.5,37.4,36.3,64.0,65.7,57.4,54.0,27.7,19.0,25.5,21.6,41.4,42.4,41.2,37.0,50.5,55.9,39.6,45.5
1770650985.184153,29.6,30.6,29.7,27.0,34.3,33.3,27.3,33.3,62.4,60.0,62.0,55.4,40.6,39.0,36.0,38.0,48.5,55.0,38.8,46.5,53.0,63.6,50.0,44.9
1770650986.1842299,36.6,30.7,29.6,30.0,42.4,19.4,26.3,38.0,59.0,55.0,68.0,58.4,49.0,45.5,51.5,46.0,43.4,46.0,43.6,50.0,56.9,60.8,51.5,51.0
1770650987.1842759,29.9,26.7,28.3,27.0,28.3,41.0,23.0,32.0,63.0,62.0,68.0,50.5,39.0,40.8,42.7,42.7,54.0,52.0,50.0,48.5,57.6,55.6,53.0,48.0
1770650988.1843479,29.9,26.3,28.3,26.7,47.0,31.3,28.3,32.7,68.0,52.0,66.0,64.1,28.4,27.0,27.0,29.0,50.0,53.5,49.5,45.0,56.0,63.6,51.0,52.0
1770650989.1845152,29.9,31.7,28.6,33.0,45.5,37.8,33.7,36.7,67.0,66.0,56.9,58.6,28.6,26.3,24.2,29.3,64.0,60.6,57.0,51.5,58.6,60.4,46.5,50.5
1770650990.1846027,31.6,31.6,28.0,31.0,47.0,38.6,27.3,28.0,66.7,58.0,59.6,62.6,34.3,35.6,32.7,39.6,54.5,53.9,52.5,55.0,54.0,47.1,45.5,51.5
1770650991.1846752,32.3,29.4,31.0,30.7,19.6,54.5,27.3,24.0,69.0,62.4,60.0,57.3,36.0,37.0,34.0,33.3,55.4,53.5,49.5,52.5,48.5,51.5,45.0,48.0
1770650992.1847522,29.6,25.0,27.3,25.3,21.4,44.9,23.0,32.7,48.0,69.3,61.4,69.0,44.7,40.8,36.3,35.9,52.0,50.0,47.5,49.0,52.5,51.0,44.4,50.5
1770650993.185929,35.7,27.0,24.2,25.0,35.4,44.1,27.8,27.0,58.0,62.0,60.0,59.0,31.4,32.7,34.7,33.0,45.0,41.0,47.5,44.0,52.5,50.5,52.0,45.0
1770650994.1860101,37.4,31.7,34.0,32.7,26.5,35.7,34.3,34.0,59.2,60.0,53.5,58.0,35.0,29.7,28.0,28.3,41.8,49.0,45.5,43.4,45.9,41.0,43.9,52.0
1770650995.1864538,33.0,25.0,33.0,28.0,32.7,42.0,32.3,41.8,58.2,62.6,64.6,61.0,40.6,34.0,34.7,38.6,44.0,45.5,41.4,48.0,55.0,52.5,48.0,51.5
1770650996.186521,30.6,28.3,25.5,24.8,30.4,28.7,31.6,27.0,62.4,60.8,60.0,58.8,32.7,34.3,31.1,35.6,48.5,54.0,45.0,43.4,52.5,44.9,54.5,50.5
1770650997.1866107,30.6,30.0,28.0,23.5,33.7,27.6,25.3,34.3,68.0,53.0,62.4,63.0,33.7,31.7,31.0,38.2,48.5,44.0,51.5,48.0,55.0,46.5,51.0,47.5
1770650998.1873426,33.0,35.4,32.3,33.3,25.5,36.0,27.3,28.3,55.4,64.6,57.4,60.0,33.7,36.0,34.3,33.0,55.4,51.0,56.1,56.0,49.0,40.0,51.5,46.0
1770650999.1874151,29.9,30.0,33.3,30.3,38.4,34.3,38.8,39.6,63.0,58.4,64.6,63.4,34.7,37.0,32.4,31.7,53.1,53.0,58.0,59.4,53.5,47.5,62.4,50.0
1770651000.1874819,28.9,26.0,31.0,25.5,36.0,24.5,33.0,19.6,68.3,51.0,54.5,67.3,45.1,45.5,40.6,46.5,59.4,55.6,59.0,53.5,45.5,57.4,54.1,57.6
1770651001.187573,30.0,28.0,29.3,27.0,31.3,41.4,39.0,32.0,57.0,62.0,64.4,65.3,33.0,35.3,40.6,35.3,48.5,50.0,50.5,49.5,51.5,57.0,53.5,55.9
1770651002.1876528,27.4,32.7,28.3,29.0,49.0,22.4,26.5,47.5,62.0,61.6,59.8,60.0,22.0,22.2,21.0,24.2,50.0,49.0,48.5,49.5,49.0,64.4,48.0,56.0
1770651003.1877277,35.4,33.7,33.0,30.3,39.0,25.3,30.7,45.0,61.0,54.5,59.0,63.4,13.1,22.0,18.0,17.0,47.0,47.5,41.6,45.5,57.8,52.5,51.0,52.5
1770651004.1878765,27.6,28.0,32.7,28.7,44.4,34.0,42.6,38.4,65.7,58.0,60.2,57.8,30.7,29.0,30.7,34.7,45.0,42.4,48.5,47.5,60.6,52.5,53.0,55.6
1770651005.187964,32.0,28.0,28.3,25.7,47.1,36.4,41.8,36.4,63.6,62.4,65.0,57.4,38.0,38.2,37.6,42.2,44.4,48.5,44.0,52.5,59.4,59.0,57.0,56.0
1770651006.1885695,30.3,26.0,28.3,27.0,53.5,33.7,36.6,41.0,62.4,67.3,60.4,57.6,41.2,38.0,38.2,37.3,49.5,51.0,45.0,50.0,49.5,49.5,50.0,51.5
1770651007.1886523,29.9,25.3,31.0,29.3,35.7,38.8,38.8,37.4,62.0,53.5,66.3,57.0,41.0,38.2,38.6,38.6,59.0,45.0,54.5,55.6,45.5,49.0,47.0,42.6
1770651008.1887305,33.0,30.7,34.3,31.3,39.0,29.6,37.4,34.3,58.0,66.0,63.6,60.0,23.8,26.0,25.5,25.0,48.5,45.9,50.5,43.4,66.0,54.0,48.0,50.0
1770651009.1888063,35.7,25.3,33.0,27.0,37.8,39.4,31.3,26.3,56.4,59.0,64.4,67.0,24.2,25.7,22.4,28.3,53.5,61.4,62.6,62.0,51.5,52.0,49.5,67.7
1770651010.1888804,31.6,27.3,25.5,28.7,44.4,38.8,29.3,29.6,66.3,70.0,55.0,60.8,33.0,36.4,36.3,38.8,52.0,54.4,47.5,44.0,59.4,53.5,51.0,45.5
1770651011.1889517,34.7,28.7,30.0,29.0,43.0,37.6,25.0,23.5,57.0,67.3,66.7,52.0,50.5,55.4,50.5,55.4,46.4,49.5,56.0,51.0,52.5,48.0,46.0,51.5
1770651012.1890352,37.4,30.0,27.8,32.3,16.5,34.0,37.0,22.2,62.0,59.4,59.8,57.4,38.6,37.3,43.6,40.2,38.0,48.0,38.0,40.0,51.0,55.0,50.0,49.0
1770651013.1893532,26.0,29.7,30.4,29.4,32.3,36.4,24.5,30.3,63.0,60.4,66.7,53.9,38.6,34.3,36.3,37.0,46.5,45.5,49.5,46.5,47.0,52.0,43.4,49.5
1770651014.1894393,32.0,26.0,26.3,28.0,52.0,33.7,46.0,24.7,62.0,60.0,52.9,61.6,39.6,40.6,39.0,41.2,44.9,43.0,48.0,43.4,60.0,53.5,54.0,54.0
1770651015.189518,35.4,28.0,29.0,29.0,35.4,28.7,48.5,22.4,55.4,65.3,56.6,52.0,37.6,38.2,35.3,35.3,59.0,55.0,45.0,50.0,51.0,54.9,51.5,51.0
1770651016.1896083,29.6,29.0,29.3,26.0,32.7,27.3,52.5,35.0,53.5,63.7,66.3,61.0,26.7,22.0,25.5,25.7,50.0,50.5,45.4,54.5,58.0,56.1,59.6,55.4
1770651017.189695,34.3,27.3,31.0,27.0,40.4,35.6,37.0,48.5,58.4,55.6,59.0,68.3,23.0,21.4,25.3,20.0,60.0,57.0,59.0,64.7,50.5,54.9,55.6,57.0
1770651018.1897674,29.2,29.0,30.6,27.7,37.6,37.1,41.4,34.3,63.0,55.6,64.3,63.6,49.0,36.6,36.6,36.4,55.0,50.5,54.0,51.5,51.5,51.0,59.0,56.6
1770651019.1898575,29.6,28.7,26.5,29.0,43.9,41.4,39.0,39.4,61.4,61.8,65.3,57.6,37.6,38.0,38.0,38.6,50.0,59.0,56.6,55.1,52.5,46.5,53.5,52.0
1770651020.189939,34.7,32.7,31.0,27.0,25.3,40.6,37.4,38.8,58.0,64.0,58.0,62.0,39.8,37.9,35.0,37.3,53.6,53.5,54.5,53.5,52.5,48.5,45.1,46.0
1770651021.190182,29.6,29.0,34.0,29.0,24.0,25.0,25.3,25.3,65.3,62.0,59.6,60.4,31.7,34.3,32.0,32.7,48.5,48.5,43.1,45.9,55.9,56.0,47.5,48.5
1770651022.1902475,28.9,28.0,33.7,26.3,21.9,27.8,26.5,35.0,63.0,62.4,60.8,59.4,36.3,31.7,34.7,36.3,53.0,55.9,49.0,53.5,52.0,53.0,52.5,53.0
1770651023.190343,29.6,27.0,27.0,30.1,43.1,39.4,35.4,36.4,59.0,63.7,59.6,62.0,26.7,30.0,32.0,37.6,43.0,49.0,41.6,49.5,57.0,52.5,48.5,51.5
1770651024.1904294,30.3,28.7,26.3,27.0,25.8,25.7,46.1,26.3,59.8,64.6,62.0,63.0,25.0,23.8,24.8,28.0,41.8,43.9,41.6,43.4,55.0,55.0,55.0,53.5
1770651025.1911447,28.6,21.2,28.3,27.7,27.6,25.5,57.4,24.5,59.2,67.3,59.0,64.0,32.7,27.0,30.0,28.7,48.5,51.5,50.5,56.0,47.5,63.4,50.0,48.0
1770651026.1912315,35.4,31.3,41.0,33.3,29.6,33.7,49.0,38.6,55.9,57.4,66.0,61.6,43.0,36.3,33.7,34.3,50.0,50.5,38.4,44.0,50.0,58.0,47.5,49.5
1770651027.1913092,30.6,26.7,28.3,28.4,33.0,29.6,36.0,59.4,59.6,59.6,57.4,66.0,30.4,33.3,36.3,33.3,53.0,49.5,51.0,53.5,55.4,54.5,58.4,56.6
1770651028.1914175,31.3,25.7,30.3,27.3,25.5,29.3,47.0,43.4,67.0,59.6,58.4,56.3,33.0,34.7,32.0,31.4,43.9,50.0,46.0,37.0,49.0,53.0,48.5,60.0
1770651029.1920676,32.0,25.0,25.0,29.0,36.4,25.8,51.0,31.7,55.4,58.4,60.2,61.0,33.3,37.3,33.3,32.7,41.0,43.1,44.0,35.7,55.0,50.0,53.0,54.9
1770651030.1923785,35.1,34.0,36.0,29.3,31.3,32.3,63.4,35.4,62.4,62.4,54.5,66.3,38.6,35.0,36.6,36.6,46.5,47.5,44.4,57.4,58.0,54.0,51.5,51.0
1770651031.19245,36.0,27.0,29.6,27.0,35.6,34.0,48.5,28.6,66.0,57.6,55.4,57.4,37.0,34.0,37.6,29.7,43.9,39.8,44.0,44.4,61.0,53.0,58.4,48.0
1770651032.1925411,34.0,22.8,29.6,27.0,26.8,28.6,42.0,35.6,63.0,66.3,51.0,63.0,30.7,30.4,28.7,28.7,51.0,51.0,42.9,44.4,46.0,45.0,39.8,42.6
1770651033.1926124,28.6,30.7,27.0,25.0,29.3,33.7,38.8,35.4,62.6,65.0,65.0,56.6,26.7,29.4,26.5,26.7,47.0,45.0,51.5,51.0,52.0,47.0,48.5,47.0
1770651034.1930337,28.6,26.0,31.3,22.0,24.2,26.0,28.0,23.5,62.4,64.0,66.0,59.0,35.3,42.6,37.3,34.7,59.6,55.0,58.0,53.0,49.0,53.0,45.0,50.5
1770651035.1931021,32.7,33.0,38.8,31.0,33.0,37.8,53.5,42.0,65.7,62.6,59.6,57.0,37.4,45.0,40.6,39.0,55.4,54.1,59.0,49.0,53.5,55.0,50.0,63.0
1770651036.1931927,33.7,26.3,29.0,27.3,24.0,24.5,52.5,30.6,52.5,58.0,65.0,59.4,34.3,38.6,40.4,43.0,60.2,63.0,55.6,53.5,53.5,54.5,49.5,54.5
1770651037.1932642,30.9,28.7,29.3,28.4,31.6,34.3,52.5,35.0,69.0,60.8,64.7,64.3,34.7,30.0,38.0,29.0,57.4,53.0,49.5,56.6,54.5,58.0,56.4,55.0
1770651038.1933372,29.9,26.0,26.7,28.0,26.0,42.0,46.0,34.0,57.4,61.6,63.0,62.4,43.6,34.7,40.2,38.2,53.5,58.0,63.3,58.6,50.5,53.0,48.5,52.5
1770651039.1934884,36.4,31.3,31.3,36.0,22.4,49.0,20.2,29.0,55.0,60.0,60.0,58.4,38.2,39.8,34.7,35.6,51.0,49.0,50.5,52.5,55.0,51.5,38.0,51.5
1770651040.1935554,28.6,25.7,28.0,27.3,25.3,46.5,25.5,34.7,54.0,64.4,65.0,62.4,28.7,36.0,34.0,31.7,55.6,53.5,50.5,53.5,50.0,46.5,52.5,51.5
1770651041.1937892,30.5,30.0,26.3,28.4,27.3,47.5,43.6,34.3,59.4,59.0,60.8,62.0,31.7,30.7,31.7,27.7,51.5,45.9,49.5,42.6,56.3,46.0,52.5,54.0
1770651042.1945064,32.7,27.3,24.2,29.0,29.3,40.6,36.4,29.6,60.0,61.0,58.6,60.0,29.3,28.7,29.7,29.0,45.9,45.5,48.0,45.5,57.6,50.5,53.5,54.0
1770651043.1945753,34.7,25.7,29.3,28.3,39.4,32.0,42.0,35.0,60.4,55.4,61.0,63.0,23.8,25.0,22.8,29.7,50.0,50.5,51.0,47.5,57.0,52.0,54.5,52.5
1770651044.1947513,28.4,33.0,34.0,31.0,35.4,41.6,37.0,35.4,60.6,65.0,68.6,50.5,39.2,39.0,26.7,33.0,39.4,40.2,48.0,37.4,58.0,49.5,56.0,53.5
1770651045.1948283,31.3,23.8,25.3,27.0,34.3,28.3,38.4,35.0,57.4,67.0,60.6,51.0,27.3,31.4,30.4,33.0,48.0,47.5,55.0,44.4,51.0,54.0,50.0,45.5
1770651046.1949248,27.6,29.7,28.3,30.7,34.0,29.3,38.4,29.6,60.4,61.0,66.3,57.6,30.4,31.1,32.0,27.3,35.4,40.4,42.6,41.2,43.4,49.5,48.5,39.4
1770651047.1950037,33.0,27.0,28.0,27.0,19.6,40.2,26.3,27.3,62.6,59.0,59.6,65.0,41.6,40.6,37.9,39.4,38.4,38.4,30.3,36.4,50.0,48.0,51.5,45.5
1770651048.1950715,34.0,34.3,31.3,31.7,27.3,37.8,24.7,32.3,63.6,62.4,62.0,59.0,34.7,35.6,37.3,37.3,49.0,42.6,44.0,51.0,50.0,52.5,55.6,58.0
1770651049.1951509,32.3,28.0,27.0,28.0,39.4,35.4,47.0,41.0,58.4,59.4,65.7,61.4,22.8,19.0,30.0,28.0,35.4,47.5,41.2,42.0,50.0,50.5,56.4,58.4
1770651050.1973493,27.8,26.7,29.0,32.3,30.6,40.0,46.5,28.3,60.0,66.0,64.0,54.5,20.2,22.0,25.7,17.0,52.5,47.0,52.0,54.0,51.5,49.5,56.4,44.9
1770651051.1974394,26.8,27.0,31.0,27.7,23.5,49.5,36.0,28.6,60.0,65.0,63.3,61.6,44.6,40.4,37.0,39.0,47.5,43.9,54.0,42.4,51.0,53.1,49.5,60.4
1770651052.1975212,26.8,25.0,27.0,25.3,27.6,35.1,29.6,36.0,53.5,69.3,55.0,60.0,44.1,44.7,38.6,40.6,59.4,62.4,54.0,51.0,52.0,50.5,48.0,52.5
1770651053.1976016,33.0,32.4,33.3,34.3,31.7,37.6,43.6,41.8,62.4,58.0,51.0,63.0,37.9,39.6,37.3,41.2,45.9,43.9,55.0,58.6,44.4,49.5,51.5,53.0
1770651054.1976953,31.6,25.3,32.3,33.3,37.4,42.4,35.4,49.0,58.6,54.5,69.3,67.3,37.4,35.6,34.7,34.7,57.6,61.4,61.6,60.8,54.0,53.1,58.6,49.5
1770651055.1980147,29.9,28.4,29.3,26.7,42.0,42.0,41.4,26.5,63.0,64.4,60.0,59.2,26.7,25.3,31.0,28.0,49.5,45.5,55.0,58.6,55.0,54.5,49.0,53.1
1770651056.1981018,27.1,24.0,26.7,26.7,35.4,31.6,41.4,47.5,55.0,60.0,65.0,65.3,24.2,24.0,21.2,27.7,57.0,56.4,54.1,53.5,57.4,61.0,55.0,54.5
1770651057.1981845,37.4,33.0,31.6,36.0,27.6,39.4,27.8,38.4,63.0,57.0,64.4,63.6,34.7,39.6,37.6,35.6,56.0,54.5,51.0,56.1,51.5,49.5,58.0,56.6
1770651058.1982703,29.6,29.0,31.0,28.7,39.4,36.4,35.4,34.7,67.0,50.5,60.6,65.0,36.3,37.6,36.6,45.1,56.4,59.0,55.6,55.0,54.0,55.6,64.4,56.6
1770651059.2007449,28.6,26.3,30.3,30.0,43.0,23.2,38.0,35.3,61.0,63.0,67.6,59.8,31.7,31.0,29.7,31.3,57.6,55.6,54.5,60.0,54.0,50.0,51.0,54.9
1770651060.2008228,29.6,25.0,30.6,28.7,26.5,28.0,36.7,20.4,55.4,59.8,54.0,66.7,39.0,37.0,39.2,39.2,50.0,50.5,48.0,43.0,43.6,48.0,46.0,44.0
1770651061.200908,35.1,28.0,27.0,27.0,33.3,35.4,48.5,35.7,62.6,59.0,58.0,66.0,46.5,46.1,44.6,44.6,53.0,53.5,54.1,51.0,52.0,52.0,56.6,51.5
1770651062.2009873,37.8,40.2,33.3,31.3,33.7,43.0,53.5,29.6,58.4,63.0,65.7,63.0,48.0,40.0,42.6,42.2,55.7,51.5,46.0,49.0,58.0,54.0,59.0,47.0
1770651063.2010658,29.9,23.2,28.3,28.3,32.7,25.3,48.5,41.4,59.0,61.4,65.3,59.0,27.3,27.7,27.0,31.7,49.0,49.0,36.1,39.8,51.5,53.0,57.4,57.0
1770651064.202053,27.6,25.7,32.0,28.7,28.3,31.0,37.0,41.4,59.0,56.0,60.8,63.6,23.8,27.3,27.0,32.7,41.6,44.6,41.6,39.6,67.0,49.5,42.0,42.4
1770651065.2021215,26.8,25.0,27.0,29.3,27.0,31.6,33.0,41.0,62.0,60.6,61.0,60.4,31.4,25.2,24.8,25.0,37.4,41.2,38.4,39.6,54.9,52.5,50.5,46.5
1770651066.2022047,37.0,28.0,30.6,33.3,41.8,38.0,32.0,33.3,61.4,62.4,61.6,57.8,34.0,32.3,36.6,33.7,43.6,42.4,36.4,38.8,57.6,59.0,49.5,51.0
1770651067.2022834,30.9,27.3,27.0,30.0,38.4,40.0,39.6,32.3,64.6,72.5,53.5,57.0,41.6,43.7,41.6,42.7,34.7,50.5,49.5,33.7,51.5,52.0,49.0,50.0
1770651068.2023659,35.1,28.4,29.3,28.0,34.0,34.3,36.7,37.4,60.8,64.0,62.0,60.0,33.0,29.4,33.3,28.7,45.5,44.6,46.5,41.8,56.0,49.0,53.0,49.0
1770651069.2024493,29.6,26.3,28.0,26.0,33.3,34.3,31.0,39.8,62.6,62.4,61.8,58.0,20.8,19.8,20.8,18.8,50.5,43.0,50.5,50.0,53.0,65.0,55.0,53.9
1770651070.2025287,31.0,28.3,23.5,29.7,37.4,44.6,32.3,34.3,58.4,60.4,59.0,66.3,26.0,20.2,34.0,23.0,53.5,51.5,54.5,51.5,58.0,59.0,47.5,52.0
1770651071.2026,32.0,34.3,31.3,39.0,36.6,37.0,37.4,23.2,54.5,61.0,58.0,67.0,32.0,38.2,33.0,43.0,48.5,49.5,54.5,58.2,51.0,57.0,52.5,46.5
1770651072.2026863,32.3,30.3,28.3,30.0,37.4,25.8,25.5,36.6,59.6,61.4,65.0,57.0,44.6,39.6,41.2,41.7,53.0,55.6,61.0,58.0,55.4,47.0,49.0,42.0
1770651073.2027533,31.3,28.0,26.0,25.0,37.4,32.3,28.3,34.0,60.8,63.0,61.6,55.0,45.6,44.1,43.1,45.1,52.5,52.5,51.0,50.0,44.4,56.0,46.0,51.5
1770651074.2028236,30.6,30.7,30.3,26.0,38.4,41.4,30.6,53.0,60.0,58.4,66.7,62.4,40.6,37.0,38.2,38.6,55.0,53.5,60.0,55.6,63.6,60.4,47.0,53.0
1770651075.202855,37.1,31.7,29.6,37.6,26.3,39.4,27.7,38.4,51.5,53.0,72.3,62.4,31.4,31.4,40.2,30.7,54.0,50.0,54.5,53.5,50.0,51.5,55.6,50.0
1770651076.2029378,30.6,29.3,29.6,25.7,43.0,44.6,33.7,37.0,64.4,62.6,59.0,59.0,24.5,28.3,34.0,29.6,60.0,56.1,55.6,53.5,55.4,58.4,58.0,53.0
1770651077.2030199,25.0,28.0,26.0,27.0,32.0,49.5,29.3,28.9,62.2,57.6,64.0,59.6,35.6,33.7,36.0,31.7,53.5,53.5,56.6,53.0,47.5,55.4,53.5,51.5
1770651078.2030928,30.3,27.7,28.6,23.2,33.3,43.4,36.1,32.3,62.0,61.2,66.0,63.7,41.6,31.7,36.0,33.7,56.9,57.6,54.5,57.1,55.4,53.5,53.4,50.5
1770651079.2031717,28.1,30.0,34.7,33.7,33.3,41.0,38.8,35.0,59.4,63.0,62.6,58.0,38.6,36.0,38.6,39.2,52.0,43.0,55.0,53.0,44.0,52.0,54.5,52.5
1770651080.2035284,29.6,26.3,29.3,30.7,28.6,22.2,36.4,31.3,59.4,54.5,71.6,58.0,38.2,30.7,33.3,32.7,53.5,45.5,51.5,48.5,48.5,52.0,48.0,44.4
1770651081.20361,32.7,26.0,29.0,27.3,35.0,31.7,40.6,33.7,64.6,59.0,59.6,59.0,27.5,26.5,26.2,25.5,50.0,43.9,47.5,46.5,48.5,44.6,40.0,47.5
1770651082.2036898,31.6,26.5,26.8,29.0,36.4,34.7,35.0,32.3,63.0,57.4,65.0,62.0,33.7,35.3,33.7,35.0,42.4,49.5,49.0,47.5,44.0,52.5,48.5,45.0
1770651083.2038531,30.6,30.3,32.3,27.7,25.5,45.0,34.3,21.0,56.0,55.6,64.0,64.4,25.7,27.3,24.2,24.5,36.6,38.4,41.0,37.8,54.5,55.4,50.0,44.1
1770651084.2043135,29.6,31.7,34.0,31.3,29.0,38.6,31.7,26.0,59.0,59.0,61.4,59.0,30.4,31.7,25.0,28.6,35.7,38.4,45.5,38.4,40.8,54.0,43.0,52.0
1770651085.2045684,30.3,26.0,31.0,33.0,32.0,48.0,25.5,35.7,62.0,61.0,63.3,56.6,34.0,37.3,36.6,44.7,42.6,37.0,43.0,40.2,51.0,59.0,40.4,49.0
1770651086.2046514,30.6,27.7,27.0,30.0,39.0,64.0,30.6,36.6,66.3,66.7,60.4,60.4,31.4,33.7,28.4,30.4,44.4,43.4,45.5,40.8,57.0,55.0,52.0,48.5
1770651087.2047222,30.6,29.3,27.0,27.7,49.5,38.4,25.3,29.3,56.4,58.4,63.0,66.7,40.0,39.0,39.2,39.2,45.0,51.0,43.0,41.4,51.0,59.0,52.5,43.4
1770651088.2048047,33.3,30.0,35.4,34.3,48.0,33.3,29.6,30.6,60.2,54.1,61.0,60.2,42.2,43.6,43.6,42.6,52.5,47.5,49.0,47.5,52.0,59.0,55.9,42.4
1770651089.2048676,27.8,30.3,29.6,29.4,43.4,35.4,32.3,41.6,58.0,68.0,58.0,61.6,37.0,37.0,35.3,37.0,56.6,56.0,54.0,52.0,44.6,52.5,49.0,45.0
1770651090.206882,31.7,30.7,33.0,26.3,39.0,38.2,42.4,38.8,56.4,58.6,65.7,63.0,34.3,39.6,36.0,35.6,59.0,57.6,54.5,56.4,42.4,48.5,48.5,49.5
1770651091.2069693,29.6,26.7,26.5,27.0,30.6,31.6,44.0,32.0,58.4,62.4,58.0,69.0,33.0,30.0,32.7,34.7,54.5,53.5,53.5,60.0,39.4,52.0,39.6,51.0
1770651092.207749,31.6,30.0,28.7,25.7,27.6,32.7,29.6,27.0,51.5,68.3,65.0,55.6,38.6,30.1,29.7,32.0,54.1,47.5,57.0,56.4,44.4,50.0,42.0,44.4
1770651093.2081573,37.8,32.7,31.6,33.0,35.7,34.0,40.0,32.7,61.6,62.4,57.4,55.9,29.7,30.3,31.7,31.7,62.0,64.3,55.1,58.0,49.5,55.4,56.0,55.6
1770651094.20824,26.8,23.2,27.0,30.7,39.4,33.3,60.4,42.4,62.0,62.6,64.0,66.0,39.2,29.7,31.7,32.0,56.6,55.4,54.0,52.0,63.6,64.6,59.0,54.5
1770651095.20832,30.6,33.3,27.6,30.0,34.0,31.6,32.7,53.5,66.3,66.7,59.4,58.4,32.0,31.0,33.7,37.0,62.0,60.0,61.4,56.0,60.8,55.0,58.4,61.0
1770651096.2083988,29.6,28.7,24.2,27.7,34.7,22.8,21.2,33.3,51.5,58.8,62.0,68.7,32.7,32.0,33.0,33.7,45.0,45.5,50.5,49.5,53.5,58.0,45.5,49.0
1770651097.208484,30.3,26.3,33.3,32.0,43.0,23.5,40.4,22.4,60.4,56.0,61.4,64.7,28.7,37.6,23.0,29.0,53.5,59.0,50.0,48.0,52.0,47.0,54.5,48.0
1770651098.2085626,30.9,29.0,32.3,31.3,33.3,33.3,41.0,42.0,67.0,57.4,59.4,57.6,48.0,47.5,43.1,46.5,48.5,52.0,48.5,50.0,40.0,51.0,50.0,48.5
1770651099.2086456,33.7,27.0,30.4,28.0,28.0,40.0,33.7,51.0,58.6,58.4,62.4,63.0,36.3,42.2,39.6,37.6,52.5,52.0,44.4,46.0,53.5,58.4,50.0,46.0
1770651100.208725,29.6,25.0,28.6,29.4,40.4,45.5,33.7,42.4,55.4,58.0,63.0,60.4,33.7,32.0,37.3,34.7,59.0,53.5,50.5,46.0,54.5,61.0,55.0,54.5
