timestamp,CPU_0(group_0),CPU_64(group_0),CPU_2(group_1),CPU_66(group_1),CPU_4(group_2),CPU_68(group_2),CPU_6(group_3),CPU_70(group_3),CPU_8(group_4),CPU_72(group_4),CPU_10(group_5),CPU_74(group_5),CPU_12(group_6),CPU_76(group_6),CPU_14(group_7),CPU_78(group_7),CPU_16(group_8),CPU_80(group_8),CPU_18(group_9),CPU_82(group_9),CPU_20(group_10),CPU_84(group_10),CPU_22(group_11),CPU_86(group_11),CPU_24(group_12),CPU_88(group_12),CPU_26(group_13),CPU_90(group_13),CPU_28(group_14),CPU_92(group_14),CPU_30(group_15),CPU_94(group_15),CPU_32(group_16),CPU_96(group_16),CPU_34(group_17),CPU_98(group_17),CPU_36(group_18),CPU_100(group_18),CPU_38(group_19),CPU_102(group_19),CPU_40(group_20),CPU_104(group_20),CPU_42(group_21),CPU_106(group_21),CPU_44(group_22),CPU_108(group_22),CPU_46(group_23),CPU_110(group_23),CPU_48(group_24),CPU_112(group_24),CPU_50(group_25),CPU_114(group_25),CPU_52(group_26),CPU_116(group_26)
1770631600.2313516,51.0,54.5,41.2,43.6,52.5,48.0,51.0,50.0,44.9,44.0,46.5,52.0,51.5,45.5,44.6,54.5,55.4,48.0,49.5,51.0,51.0,46.0,3.1,19.2,4.1,5.2,4.1,5.2,5.1,4.0,3.1,5.1,5.0,7.0,6.1,3.1,4.0,4.1,5.0,6.1,5.1,3.0,14.3,4.0,4.1,3.0,3.0,7.1,3.0,3.1,4.0,3.0,7.1,3.1
1770631601.2314353,49.0,40.6,42.0,38.2,47.1,45.1,48.0,49.0,42.6,47.1,49.5,44.1,47.1,40.8,50.0,36.3,51.5,51.0,43.6,46.5,43.7,45.2,6.0,4.0,4.1,4.1,5.1,4.0,4.1,4.0,6.0,4.0,3.1,5.1,3.1,2.0,3.1,1.0,2.0,4.0,3.1,3.0,3.0,3.0,5.1,2.0,5.0,2.0,3.0,3.0,2.0,3.1,4.0,2.0
1770631602.2320979,39.4,39.6,38.6,41.0,38.4,44.6,39.0,38.0,44.7,42.0,45.5,38.6,50.0,38.0,53.9,46.5,66.0,46.1,46.1,42.0,41.2,41.4,3.1,4.0,5.1,4.0,3.1,5.0,4.1,2.1,3.1,3.1,3.1,4.0,5.0,4.0,2.0,4.0,3.0,4.1,3.0,4.1,5.1,3.1,4.0,3.1,2.0,2.0,2.0,4.0,4.0,3.0,5.1,3.0
1770631603.2321866,51.0,39.2,50.0,46.0,46.9,48.0,37.6,47.0,45.5,43.7,43.0,50.5,51.5,58.0,49.0,50.0,49.5,50.5,54.5,48.0,45.0,48.0,5.1,3.1,5.1,5.1,5.1,4.0,6.1,2.0,4.1,3.0,4.0,2.0,3.1,4.1,2.1,4.1,4.0,2.1,3.1,2.0,3.1,5.1,4.1,2.0,3.0,3.0,3.0,3.1,3.1,4.0,4.1,2.0
1770631604.2322538,54.0,43.7,48.0,49.5,52.4,44.6,46.6,45.1,54.9,45.5,42.6,51.5,53.0,50.5,43.0,46.1,49.0,51.5,59.4,42.2,53.4,47.1,6.1,3.1,6.2,3.1,2.0,5.1,5.1,4.0,6.1,2.0,5.1,3.1,5.0,4.0,4.0,3.1,3.0,3.1,4.0,3.0,2.0,13.1,5.1,3.1,5.1,4.0,4.1,3.0,4.1,2.0,5.1,0.0
1770631605.2324212,45.0,54.9,54.0,49.5,56.0,48.5,55.4,45.1,50.5,51.0,48.5,52.5,45.1,50.5,52.5,51.0,45.5,50.0,50.0,46.5,51.0,52.5,12.2,7.1,5.1,6.1,6.0,5.2,5.2,5.1,7.1,5.1,3.1,7.1,5.1,4.1,2.1,9.9,5.1,5.1,3.0,4.1,3.1,3.0,4.0,6.0,4.0,4.1,3.1,3.1,2.0,5.0,2.0,4.1
1770631606.2330146,42.4,54.5,44.6,44.1,46.5,53.5,52.0,43.7,46.6,44.6,48.5,49.0,38.0,45.1,42.6,52.0,51.0,51.0,45.5,41.7,44.1,56.4,3.1,5.1,4.0,3.1,3.1,4.1,3.1,3.1,4.0,4.0,1.0,5.1,3.1,5.2,3.0,4.1,2.0,4.1,3.0,4.1,3.0,6.0,5.1,4.0,2.0,4.1,3.0,4.1,1.0,6.0,1.0,3.1
1770631607.233091,51.5,50.5,50.5,48.5,46.5,47.1,44.6,51.5,44.0,48.0,45.1,47.1,45.0,46.5,47.6,48.5,47.1,44.1,45.5,52.0,49.0,40.0,4.1,2.1,3.1,4.1,3.1,4.1,5.1,4.0,5.2,3.0,5.2,2.0,4.1,2.0,5.1,3.0,5.0,3.0,3.1,1.0,3.0,1.0,4.0,3.0,4.1,4.0,2.0,6.1,4.0,3.0,3.0,4.0
1770631608.2331624,50.5,51.0,42.6,48.5,52.0,47.5,54.4,47.0,52.9,49.5,48.5,43.6,50.5,54.9,59.4,52.5,50.5,51.0,49.0,50.5,47.1,56.3,4.1,3.1,5.1,3.1,3.0,5.1,5.0,6.1,5.0,4.1,3.1,3.1,4.0,1.0,4.0,4.0,2.1,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,3.1,1.0
1770631609.2332337,51.5,47.5,48.5,42.0,49.5,48.0,51.5,57.4,54.9,52.4,55.0,52.5,43.0,51.5,45.5,47.5,53.5,50.5,54.9,55.9,51.5,47.0,5.1,4.0,5.1,5.1,5.1,2.1,6.1,4.1,2.1,6.1,5.1,2.0,2.1,3.1,3.1,3.1,4.0,3.1,5.9,3.1,2.0,2.0,3.0,3.1,3.1,3.1,1.0,4.0,2.0,6.0,5.1,3.0
