timestamp,CPU_0(group_0),CPU_64(group_0),CPU_2(group_0),CPU_66(group_0),CPU_4(group_1),CPU_68(group_1),CPU_6(group_1),CPU_70(group_1),CPU_8(group_2),CPU_72(group_2),CPU_10(group_2),CPU_74(group_2),CPU_12(group_3),CPU_76(group_3),CPU_14(group_3),CPU_78(group_3),CPU_16(group_4),CPU_80(group_4),CPU_18(group_4),CPU_82(group_4),CPU_20(group_5),CPU_84(group_5),CPU_22(group_5),CPU_86(group_5)
1770632095.337242,53.5,55.0,52.5,44.1,48.0,50.0,64.1,50.5,48.0,50.5,48.0,50.5,48.5,51.5,61.2,42.6,53.9,52.4,52.4,53.0,47.1,57.4,5.3,6.1
1770632096.3375692,50.0,45.6,55.4,44.6,57.4,50.0,52.0,46.1,56.4,55.9,50.5,46.6,43.6,49.0,43.6,46.5,52.9,54.5,51.0,55.0,50.0,55.3,14.0,6.1
1770632097.337646,52.9,60.8,49.0,55.0,53.5,53.9,47.5,59.8,61.2,49.5,51.0,51.0,48.5,52.0,48.0,54.3,52.5,47.5,50.0,51.0,58.3,56.0,8.2,13.3
1770632098.33772,47.5,45.0,47.0,42.2,49.0,43.6,57.4,49.0,41.0,42.6,58.8,47.1,50.0,59.2,43.7,50.5,49.5,52.9,43.7,46.5,45.5,41.2,6.1,4.1
1770632099.3377907,49.5,51.0,52.4,48.0,52.0,53.4,51.0,51.0,57.8,54.5,61.8,52.5,47.1,53.5,46.5,51.5,52.0,41.6,45.6,49.5,52.0,47.5,28.6,4.0
1770632100.3378747,47.0,51.0,48.5,51.0,53.5,53.5,56.0,52.9,54.0,59.2,55.4,49.5,49.0,43.0,47.0,54.9,56.9,53.4,51.5,46.5,52.5,49.5,12.2,14.1
1770632101.3379438,54.0,49.0,51.0,49.5,42.4,52.0,50.5,52.0,50.0,46.0,48.5,42.6,59.4,44.6,50.0,47.1,52.0,43.6,53.0,46.1,46.5,50.0,4.1,26.5
1770632102.3392918,46.1,49.0,44.4,49.0,38.6,53.4,45.5,41.6,54.5,46.6,44.0,56.4,56.4,41.0,44.6,45.5,42.6,45.5,44.7,55.4,45.1,41.2,6.0,2.1
1770632103.3393843,48.5,48.0,49.0,47.5,47.5,51.5,52.9,44.1,49.0,45.0,49.0,51.0,49.5,58.8,51.0,52.5,52.9,50.5,47.0,52.5,50.0,43.4,4.2,5.1
1770632104.3394616,42.6,48.0,46.5,45.0,46.5,54.0,48.5,51.0,40.2,54.9,53.4,53.5,46.1,51.0,48.0,52.0,54.9,48.0,45.5,50.0,47.1,51.5,3.1,7.1
1770632105.3395295,45.5,48.0,50.0,49.0,54.5,47.6,57.4,37.6,48.0,50.0,54.5,41.2,50.5,44.0,46.0,51.5,42.4,44.0,47.1,42.6,54.5,46.1,3.1,5.1
1770632106.3396041,43.6,50.0,50.0,42.3,44.6,53.5,51.0,48.0,53.0,50.5,47.5,53.9,48.0,49.5,52.5,52.9,54.8,61.4,54.0,46.5,51.0,52.0,31.6,4.1
1770632107.3404987,45.5,43.1,38.6,44.0,50.0,47.6,41.7,53.5,51.5,50.5,49.0,55.3,55.9,43.1,46.6,50.5,50.0,47.5,50.0,47.1,45.1,52.9,29.0,4.1
1770632108.3405821,52.0,42.6,55.4,44.1,46.1,43.4,48.5,47.5,44.6,52.9,47.5,44.1,59.8,51.0,44.4,49.5,52.4,56.9,43.6,50.5,54.9,56.9,19.6,4.0
1770632109.3406649,48.5,53.0,48.5,46.1,62.4,51.5,44.6,52.0,46.0,54.0,47.5,49.0,51.0,43.6,47.1,47.5,47.6,63.4,48.0,48.5,59.4,54.9,6.1,6.1
1770632110.3407445,55.0,52.4,47.1,52.0,55.3,51.0,48.5,57.8,53.4,49.5,56.9,47.1,47.5,48.0,48.0,50.5,51.5,62.4,48.0,51.5,56.4,48.0,3.1,5.1
1770632111.3408139,46.5,36.7,43.0,58.3,38.0,46.5,49.0,51.5,43.9,51.0,46.6,51.0,51.0,48.5,58.0,44.6,42.6,51.0,48.5,46.2,46.5,46.0,19.2,18.4
1770632112.3408945,54.5,42.7,48.0,49.5,42.6,51.5,35.0,40.2,43.7,44.0,38.4,46.5,41.6,49.5,43.1,46.5,44.6,47.1,43.6,45.0,56.7,46.1,37.4,3.0
1770632113.3415444,49.0,48.0,51.0,46.0,54.5,51.0,45.0,50.5,44.0,48.5,45.5,40.6,49.5,50.0,44.0,47.5,44.6,56.9,44.6,45.0,41.0,53.0,33.0,3.1
1770632114.3416176,58.8,52.0,45.5,51.0,52.5,54.5,52.9,47.6,45.5,54.4,45.5,51.0,46.0,47.5,49.0,49.5,50.0,57.4,49.5,49.0,60.4,52.0,26.8,4.0
1770632115.3417003,54.0,52.0,55.9,50.5,52.5,52.5,53.5,56.0,60.4,47.5,56.9,51.0,55.9,53.9,53.9,55.0,53.5,54.5,53.4,51.0,52.0,43.6,20.0,4.1
1770632116.341791,43.0,52.0,56.4,42.0,59.0,44.1,46.1,46.1,54.4,43.4,46.1,48.0,44.6,50.0,46.0,47.1,45.5,51.5,41.4,44.6,52.5,49.5,6.1,5.1
1770632117.341877,47.5,43.6,47.0,41.2,58.8,41.0,50.0,53.0,50.0,43.1,45.5,47.5,48.0,45.5,47.0,49.0,48.5,50.5,54.9,40.0,44.6,54.5,4.1,5.1
1770632118.3425965,54.0,43.6,45.1,42.0,50.0,49.5,46.5,48.5,48.5,53.9,53.0,56.9,52.5,49.5,52.0,55.9,62.0,46.1,52.5,54.9,51.0,45.1,12.1,3.0
1770632119.3433676,48.5,47.5,47.5,55.3,44.6,46.5,54.9,43.6,41.0,44.1,48.5,48.0,47.5,49.5,48.5,62.4,48.6,41.6,45.5,45.5,54.5,44.0,3.1,3.1
1770632120.3434587,51.5,53.4,51.5,44.6,41.7,41.6,41.2,44.6,45.0,47.1,51.5,43.6,41.6,44.0,52.5,42.2,46.5,52.4,52.9,45.6,51.5,49.5,6.1,10.0
1770632121.343552,53.9,48.5,54.0,51.0,58.4,55.9,52.0,46.5,57.3,44.4,47.1,47.5,39.6,46.1,52.0,52.5,56.4,45.0,49.0,40.6,44.6,48.0,4.1,8.1
1770632122.343626,42.4,55.9,42.4,52.5,47.5,45.0,51.5,52.9,47.0,46.1,47.0,49.5,52.4,45.1,53.5,52.5,48.0,46.5,47.0,45.0,51.5,47.0,5.1,12.2
1770632123.3437057,50.0,60.0,45.1,51.0,49.5,46.5,51.0,44.6,45.6,53.5,46.6,50.5,49.0,45.5,56.4,47.5,55.9,44.0,54.4,43.6,60.2,44.0,8.2,8.2
1770632124.3440843,46.0,56.3,46.1,44.7,49.5,45.5,47.5,48.0,38.2,53.5,44.0,58.8,44.6,55.9,42.6,43.0,43.6,54.9,51.0,52.0,49.0,48.0,5.2,8.2
1770632125.3441787,45.0,50.0,45.9,45.5,49.5,46.1,48.5,47.5,43.6,40.2,41.7,45.0,44.1,44.1,39.4,44.6,45.5,40.6,47.6,43.1,37.6,49.0,3.1,8.1
1770632126.3451076,47.5,45.1,48.5,46.0,43.7,40.4,57.0,44.6,48.5,48.0,48.5,50.5,41.6,47.5,40.0,44.1,59.8,47.5,47.0,47.0,47.5,43.0,11.3,2.0
1770632127.3453135,47.5,51.0,48.5,45.0,49.5,46.6,52.5,41.4,48.5,52.5,46.5,55.9,50.5,49.0,46.1,60.0,46.0,54.4,52.0,45.1,48.5,49.5,7.1,8.3
1770632128.3454015,48.0,47.6,57.4,49.5,50.5,55.0,50.0,52.0,43.0,52.5,46.1,45.5,56.0,52.0,44.6,52.0,48.5,54.0,50.5,47.1,50.5,54.9,3.1,20.2
1770632129.3454735,55.0,45.5,54.5,50.5,46.5,57.4,52.0,48.0,44.6,50.0,46.6,52.4,50.0,52.0,49.0,49.5,48.5,51.0,50.5,48.5,47.6,51.0,4.0,24.2
1770632130.3465579,47.5,45.1,47.5,43.0,46.6,42.6,41.6,48.0,43.3,54.9,42.0,48.0,46.1,39.8,49.0,47.0,50.0,48.5,50.0,50.0,49.5,48.5,17.2,4.0
1770632131.346641,47.5,47.6,45.6,47.0,43.4,49.0,43.6,45.5,43.1,49.0,37.3,48.0,49.0,40.0,53.9,41.2,46.0,50.5,45.1,62.4,45.5,42.2,4.0,4.1
1770632132.34672,48.5,46.0,48.5,48.0,46.5,56.9,59.4,51.5,46.9,53.9,57.4,44.7,44.1,44.1,53.0,43.1,47.6,49.5,51.0,50.0,49.0,56.4,5.2,22.4
1770632133.3469288,55.4,55.9,51.0,52.0,48.0,52.9,48.0,56.9,47.5,50.5,60.4,56.0,50.5,53.0,44.1,48.5,54.9,50.0,55.4,56.9,56.4,55.4,5.2,14.1
1770632134.347061,52.0,44.6,49.0,43.6,50.5,42.6,55.9,48.0,46.0,50.0,59.4,50.5,57.8,49.5,46.2,55.0,47.5,53.9,52.0,48.0,51.5,52.0,16.0,13.3
1770632135.3471446,40.6,43.6,45.5,42.7,48.0,43.0,47.5,41.0,52.0,49.5,52.5,49.0,48.5,43.1,39.0,45.1,50.5,48.0,40.6,45.6,52.9,41.6,24.2,3.0
1770632136.34721,55.6,56.0,43.9,52.0,47.5,51.0,41.6,54.5,54.4,52.4,43.1,51.0,51.0,45.0,52.5,49.0,53.0,53.5,56.4,53.9,51.5,34.0,4.1,6.1
1770632137.3475344,49.5,44.7,49.5,52.5,46.1,54.0,53.5,53.9,49.5,52.4,51.0,51.5,54.5,51.0,55.9,54.5,48.0,50.5,53.9,47.0,52.0,46.5,4.1,6.1
1770632138.3476014,53.1,42.6,46.1,51.5,46.5,43.6,49.0,45.5,45.5,54.5,56.6,44.4,46.0,49.5,52.5,40.6,42.4,58.4,58.0,42.7,45.1,48.5,3.1,5.1
1770632139.3480062,55.4,47.5,50.5,53.5,55.0,47.5,54.0,42.6,47.5,55.0,57.8,49.5,49.5,45.1,51.5,48.0,59.4,48.0,56.3,40.0,45.5,56.4,8.1,5.2
1770632140.3480914,55.6,56.4,56.0,49.0,47.1,51.5,48.0,55.4,46.5,50.5,53.9,39.0,51.0,52.5,49.5,55.6,49.5,49.5,52.0,47.0,50.5,49.5,13.1,6.3
1770632141.3483245,56.4,49.0,57.4,48.0,48.5,48.5,56.9,44.7,50.0,52.4,49.5,54.0,57.8,45.2,47.0,47.1,44.1,47.5,50.0,44.1,50.5,50.5,5.1,7.0
1770632142.3497784,60.6,44.0,46.5,47.5,50.5,43.1,41.6,46.0,51.0,51.5,49.5,43.1,43.1,51.5,53.5,51.5,50.5,42.0,47.5,54.0,45.5,43.6,4.1,5.2
1770632143.3498602,52.9,48.5,52.0,45.1,55.4,50.5,41.6,51.5,52.0,45.5,44.1,49.0,45.0,49.5,51.0,42.0,41.2,44.6,53.9,49.0,46.5,53.5,4.1,4.1
1770632144.349941,48.0,52.5,44.6,55.9,45.5,54.5,56.9,46.1,43.4,56.4,50.5,45.1,44.6,46.5,44.4,51.0,45.5,53.9,52.0,48.5,43.4,45.5,3.1,5.1
1770632145.3500285,61.0,60.4,53.9,47.5,52.0,52.0,56.9,48.5,48.5,47.5,48.0,53.5,46.1,52.0,50.0,43.6,58.0,53.5,55.4,51.0,48.0,55.0,6.0,28.0
1770632146.3502734,53.5,38.6,52.5,46.1,48.0,49.5,50.5,55.9,42.2,54.5,50.0,53.0,49.0,53.9,49.0,52.9,42.6,55.0,52.9,49.0,42.2,46.6,6.1,33.3
1770632147.3503444,37.0,45.1,46.0,46.5,47.5,47.6,50.0,60.0,46.0,42.7,37.6,48.5,35.0,39.4,36.4,46.1,43.1,40.2,54.0,44.0,49.5,44.6,3.1,16.2
1770632148.3514707,47.5,46.5,43.7,51.5,48.5,50.5,38.2,44.6,46.1,50.0,49.5,45.1,41.7,42.3,50.5,42.6,39.6,37.9,41.3,43.7,47.0,41.7,3.0,5.1
1770632149.351546,43.0,43.0,50.0,41.4,47.5,51.0,50.5,45.0,41.6,49.5,45.0,52.5,42.6,49.5,43.1,53.9,46.5,46.5,44.9,49.5,44.6,39.0,4.1,3.1
1770632150.3516212,36.0,41.7,39.6,48.5,41.6,51.0,49.5,40.2,40.2,39.0,41.2,38.2,34.7,46.0,42.0,36.6,48.5,36.6,40.2,35.6,45.0,37.9,4.0,4.0
1770632151.351685,43.6,43.1,54.0,42.7,44.1,52.4,43.6,57.4,45.5,37.9,46.5,49.5,38.8,53.5,50.0,48.5,47.1,36.6,55.4,49.0,47.1,42.2,4.1,8.0
1770632152.3526194,50.5,40.6,40.6,45.1,45.0,41.6,33.3,49.5,36.3,43.6,34.3,32.0,53.9,41.2,52.9,47.1,41.2,38.2,42.6,43.1,40.0,41.2,3.0,4.1
1770632153.3527012,37.0,36.3,35.6,34.7,46.1,31.4,52.9,42.6,32.0,37.6,40.6,36.9,49.5,37.6,38.2,34.3,41.2,48.0,36.3,39.8,39.0,41.6,5.0,3.0
1770632154.352768,43.0,43.1,41.6,41.2,35.9,41.7,56.9,47.6,40.2,37.0,53.5,40.6,43.6,31.7,42.2,51.5,38.0,52.0,36.6,37.9,36.3,42.2,20.2,4.1
1770632155.3528528,42.0,38.0,41.0,35.4,38.6,39.0,40.2,38.0,36.3,36.3,41.6,45.5,30.4,40.6,40.0,46.1,51.0,36.3,37.3,44.6,34.0,43.1,3.0,4.0
1770632156.3529255,44.6,45.5,53.5,50.5,45.6,40.6,41.4,40.0,41.2,46.1,48.5,45.6,44.1,46.5,44.1,42.6,42.2,49.0,36.6,54.5,38.0,46.0,4.0,36.6
1770632157.3529973,51.5,38.2,45.6,44.1,50.5,38.2,40.2,49.0,41.2,44.6,52.0,54.9,45.0,40.2,43.6,45.6,50.0,50.5,38.6,52.5,43.0,43.6,2.0,17.5
1770632158.353067,48.0,48.5,56.9,44.0,42.0,49.5,39.6,40.8,47.5,52.4,45.5,45.1,43.6,45.1,33.3,44.1,53.5,42.6,42.2,48.5,43.3,47.1,4.0,3.0
1770632159.3542864,41.0,48.5,39.6,53.9,51.0,39.2,36.3,45.5,39.6,38.6,39.6,41.2,37.9,39.6,39.6,39.6,32.7,29.7,36.3,45.0,32.7,48.5,3.1,3.0
1770632160.354365,38.0,49.5,45.5,55.4,36.9,40.8,30.4,35.6,36.3,39.8,37.6,33.7,49.5,35.3,47.0,28.2,29.7,36.6,40.0,35.0,48.5,48.0,3.1,2.1
1770632161.3544424,36.3,45.1,39.8,41.2,31.7,43.1,34.7,40.8,26.5,35.3,40.2,33.0,34.7,41.6,41.7,38.2,36.9,37.3,37.9,37.0,40.8,46.1,4.0,3.0
1770632162.3545232,40.6,38.6,34.3,42.6,36.6,46.5,42.2,40.6,40.6,40.0,41.2,39.2,42.2,40.2,41.7,37.0,40.4,39.6,43.0,42.7,41.6,41.6,3.1,4.0
1770632163.3546033,52.5,51.5,36.3,44.1,35.6,45.5,37.6,36.6,37.5,33.7,38.8,38.0,38.6,35.6,30.0,46.6,34.7,33.3,37.6,39.0,37.3,40.6,4.0,4.0
1770632164.3548846,39.4,41.2,42.0,50.5,37.0,48.0,42.4,51.5,46.5,41.6,44.1,40.2,49.0,39.0,47.1,47.5,41.6,52.0,37.3,52.9,43.6,44.1,4.0,3.0
1770632165.3554788,55.0,47.5,51.0,60.8,47.1,51.0,42.2,55.0,52.9,48.5,48.5,46.0,44.6,45.1,52.0,49.0,49.5,55.4,52.0,45.1,47.0,50.5,2.1,2.1
1770632166.3555639,51.0,58.8,49.5,47.5,37.8,57.0,53.4,43.1,57.0,40.6,52.9,52.5,52.5,49.5,48.5,53.5,57.4,38.6,48.1,53.0,58.0,47.5,4.0,6.1
1770632167.3556378,52.5,55.0,49.5,40.6,53.9,48.0,49.5,45.0,47.5,44.6,52.0,50.0,50.5,48.0,53.5,47.1,52.5,44.4,47.5,48.5,52.4,50.5,6.1,5.2
1770632168.3566222,50.5,49.5,53.0,39.6,46.0,41.6,52.0,61.8,51.0,44.6,40.2,46.1,47.5,52.5,44.1,44.1,47.1,45.6,45.1,47.0,41.6,46.6,5.1,3.1
1770632169.3566906,37.4,42.6,41.6,49.5,45.5,49.0,49.0,43.7,45.0,43.1,51.0,41.0,40.0,51.5,52.5,37.0,39.6,41.6,48.0,46.5,47.5,34.0,4.0,4.1
1770632170.356778,48.5,40.6,46.0,52.9,47.0,46.0,53.0,43.7,43.1,55.8,41.2,52.0,46.6,53.9,45.6,47.1,45.6,50.0,50.0,49.0,46.1,45.0,2.0,5.1
1770632171.3568597,62.2,47.1,41.6,51.5,48.5,44.6,47.5,48.0,43.7,54.5,43.7,37.9,44.6,47.0,39.6,41.6,55.9,42.2,36.9,45.1,41.0,43.3,3.0,3.0
1770632172.3569298,53.4,45.0,44.7,51.0,61.4,48.1,52.5,49.5,53.5,55.9,49.5,48.0,52.0,48.0,50.0,45.1,53.5,42.6,45.5,55.4,51.9,57.4,6.1,4.1
1770632173.3570611,40.8,53.9,51.5,49.0,57.4,51.5,49.5,52.0,53.5,46.5,46.5,51.5,45.0,38.6,58.3,43.6,49.5,54.5,43.0,59.4,42.0,42.6,12.2,4.1
1770632174.3571324,44.1,37.6,58.4,34.7,45.1,44.6,37.9,48.0,41.6,52.5,59.4,43.6,41.2,45.6,45.5,44.0,41.7,49.5,38.5,47.1,45.0,46.6,8.0,5.1
1770632175.357496,48.0,35.6,50.0,32.4,42.0,41.6,38.2,64.1,36.6,33.3,35.3,33.3,31.7,49.0,36.3,34.7,33.7,35.3,43.0,40.0,36.3,40.0,3.0,5.0
1770632176.3575783,47.1,43.7,43.0,51.5,37.6,40.6,40.0,37.3,40.4,39.2,40.8,40.8,31.4,48.5,43.1,42.3,34.3,37.6,40.8,36.3,33.7,44.7,2.0,6.1
1770632177.3576477,55.0,35.0,46.6,42.0,42.6,39.4,42.7,33.7,41.0,32.7,47.1,42.2,37.3,45.1,41.0,39.6,44.4,42.7,35.6,41.6,36.3,44.1,5.1,7.2
1770632178.3577278,48.0,46.5,47.0,49.0,47.5,49.0,47.0,41.6,46.1,47.0,37.6,55.4,35.3,49.0,44.1,38.6,38.6,45.5,41.6,47.5,45.5,41.6,3.1,4.0
1770632179.3578017,46.6,53.4,43.6,47.6,37.6,42.2,39.6,42.2,37.5,40.8,44.6,47.0,38.6,40.8,47.5,40.2,47.6,37.3,42.7,43.7,50.5,34.6,4.1,2.0
1770632180.3578672,50.5,46.6,39.2,42.2,42.7,41.2,34.7,43.6,45.1,37.9,48.0,54.3,42.7,40.6,46.1,35.6,39.0,38.2,41.2,32.4,47.1,33.7,4.0,3.0
1770632181.3581302,43.6,42.4,44.1,42.2,48.5,32.7,40.2,36.9,36.6,37.6,39.6,39.0,39.2,37.3,28.7,29.0,51.5,37.3,40.2,40.6,33.3,39.2,2.1,3.1
1770632182.3582072,38.0,33.3,30.7,38.2,36.4,38.2,38.6,41.0,33.7,30.0,52.9,35.3,29.7,37.3,38.2,40.2,42.6,54.0,33.7,32.4,34.3,34.7,4.0,5.0
1770632183.3582919,41.0,41.6,39.8,37.6,37.3,40.2,40.6,37.6,37.6,48.5,42.6,50.0,39.0,35.6,46.1,42.6,40.6,50.0,40.6,43.0,35.0,36.0,4.1,4.1
1770632184.3583603,38.0,40.0,36.0,42.6,34.7,36.3,49.0,32.7,42.0,44.6,40.6,43.6,39.2,30.8,33.0,27.5,29.7,29.4,35.3,34.7,34.0,28.4,5.0,4.1
1770632185.3584425,46.5,40.6,46.1,42.7,39.8,48.0,46.0,41.2,38.8,37.9,50.5,42.2,38.2,41.2,35.0,46.5,32.0,34.0,46.1,41.2,49.5,43.7,2.0,5.9
1770632186.3585267,48.5,49.5,50.5,46.5,41.0,40.6,37.3,43.6,42.0,41.6,46.1,43.6,46.5,43.0,38.6,41.6,51.0,47.5,45.5,38.6,44.6,33.3,4.0,2.0
1770632187.358618,45.5,52.0,41.2,45.6,35.6,48.0,36.6,43.1,45.1,49.5,56.9,45.6,41.3,34.3,42.2,46.6,34.0,47.5,35.0,40.6,38.2,47.0,2.0,2.0
1770632188.3586953,49.0,46.1,43.6,42.0,48.0,46.6,49.5,41.6,44.4,51.5,46.6,43.4,57.4,46.0,41.7,49.0,39.2,53.9,43.1,47.5,44.6,41.2,4.0,4.1
1770632189.35975,49.5,47.0,45.0,48.5,45.5,52.5,49.0,49.5,46.5,50.0,43.0,50.0,43.6,43.6,50.5,42.2,40.6,36.4,47.0,50.5,46.1,54.5,4.1,3.1
1770632190.3598228,46.5,41.6,49.0,41.7,39.6,43.0,31.0,57.4,37.9,42.6,38.6,49.5,46.5,44.1,46.5,41.2,42.6,30.4,47.1,37.6,36.6,45.1,4.1,6.0
1770632191.3598673,40.0,42.6,48.5,45.5,45.0,45.1,38.5,36.9,38.8,37.3,41.2,46.5,39.2,41.6,44.0,44.6,42.7,41.4,44.7,38.5,37.9,40.0,4.0,3.0
1770632192.359931,42.6,34.0,42.0,44.6,46.1,39.6,46.1,33.7,37.0,49.5,29.0,38.2,38.6,38.8,38.2,36.6,34.0,36.6,42.6,33.0,36.3,39.8,2.1,3.0
1770632193.361115,41.2,28.8,45.1,38.6,47.1,39.0,50.5,36.3,30.4,45.1,39.8,37.3,45.5,36.6,37.3,44.7,44.6,40.8,42.6,39.0,43.1,33.7,3.0,3.0
1770632194.361196,46.0,47.5,45.1,48.5,43.1,45.1,46.5,44.0,43.1,40.2,38.6,36.6,44.7,37.6,45.5,46.1,40.6,44.1,43.6,47.1,52.5,50.5,5.1,3.0
1770632195.3612905,36.4,44.0,44.6,50.5,44.2,47.6,42.2,39.6,33.0,48.5,40.0,42.0,43.6,45.1,38.6,45.0,36.6,35.6,50.5,42.6,45.6,49.5,3.0,5.1
1770632196.3613875,43.0,32.0,39.6,48.0,50.0,31.7,32.7,40.6,41.7,32.4,41.7,39.2,44.1,41.6,35.3,32.7,40.6,51.5,33.7,36.6,45.1,60.2,5.0,5.1
1770632197.3614705,42.7,35.4,38.2,32.7,41.4,35.6,44.7,33.3,37.3,37.6,50.0,30.7,39.2,38.2,33.7,37.6,36.6,36.6,45.6,42.6,51.0,31.4,3.0,2.0
1770632198.3615594,42.0,33.3,24.8,39.6,37.3,36.9,47.5,41.7,35.6,27.7,34.0,38.6,34.3,40.6,36.6,36.6,34.3,34.3,36.0,36.3,49.0,30.7,4.0,4.0
1770632199.3616257,51.5,41.2,35.0,46.1,35.0,35.4,28.4,41.0,40.0,43.7,40.6,48.5,39.2,24.0,37.6,30.7,43.1,36.6,42.2,38.0,47.0,37.6,3.1,20.8
1770632200.3617046,37.6,33.7,32.4,38.8,28.7,34.7,29.4,43.7,39.6,37.3,35.3,36.9,32.4,36.3,39.4,28.4,39.6,44.7,36.3,32.0,43.7,50.5,2.0,3.1
1770632201.3617764,37.1,45.0,33.0,51.5,32.4,48.0,33.0,38.0,34.7,32.0,27.7,45.5,42.2,41.2,32.0,38.2,46.5,31.0,38.2,22.8,46.5,30.7,6.0,3.0
1770632202.3618653,50.0,34.3,42.0,51.0,46.0,42.6,41.6,38.6,38.2,50.0,47.5,34.3,45.1,35.9,44.6,38.2,32.0,50.5,46.0,41.2,39.8,44.1,5.1,7.1
1770632203.3623915,53.0,52.5,58.8,52.5,53.9,53.5,53.5,53.0,54.0,58.0,47.0,47.6,51.0,47.5,53.0,53.9,47.6,55.4,50.5,58.4,45.5,57.4,5.2,5.2
1770632204.362477,58.4,53.5,44.6,53.9,48.0,46.6,50.5,50.5,54.5,45.5,46.1,52.0,45.5,45.0,48.0,48.5,55.0,48.5,50.0,53.9,49.5,48.5,9.1,6.1
1770632205.362562,46.0,55.4,50.0,47.0,52.5,50.5,48.5,51.0,46.5,50.5,43.6,49.0,50.5,48.0,58.4,54.5,52.5,45.5,45.5,46.5,49.0,55.9,4.0,4.1
1770632206.3626409,47.5,48.0,50.0,50.0,51.5,44.1,49.5,41.2,47.0,48.0,46.1,42.0,50.0,48.5,50.0,50.0,47.1,49.5,53.4,42.2,65.3,53.9,5.1,4.1
1770632207.3627293,57.8,59.6,50.5,37.0,52.5,42.0,47.1,48.5,45.5,52.9,46.5,44.6,46.1,52.9,51.0,47.5,43.0,54.8,52.4,46.0,50.5,50.0,6.0,8.2
1770632208.362818,43.9,45.0,59.2,43.6,52.5,50.0,43.6,42.0,51.0,46.5,47.0,46.5,53.9,54.9,52.5,44.1,54.9,45.5,50.0,50.0,48.0,55.4,4.1,13.3
1770632209.3634408,51.5,49.0,51.0,58.0,52.5,42.6,48.5,45.5,48.0,52.0,45.0,57.4,47.5,43.6,47.5,48.0,49.0,43.1,45.5,64.1,45.0,48.0,5.1,3.1
1770632210.363526,53.5,49.5,51.5,48.5,47.5,48.0,44.1,52.0,50.5,48.5,53.4,45.6,51.5,54.9,47.1,49.5,51.0,52.9,45.1,44.1,49.5,52.0,3.1,5.0
1770632211.363603,46.5,49.5,49.0,48.0,46.5,49.0,52.0,52.5,49.0,57.4,53.0,52.5,50.0,44.1,47.5,52.4,47.1,50.5,45.0,44.6,49.5,52.0,6.1,2.1
1770632212.3636959,56.9,53.9,49.5,56.4,49.5,49.5,45.5,53.9,50.0,47.5,55.4,51.0,51.0,47.5,45.0,46.5,41.6,53.0,54.9,46.5,52.5,49.5,5.1,5.1
1770632213.364094,53.0,52.5,54.5,48.5,56.0,53.5,53.5,47.5,44.6,50.5,54.9,54.0,51.0,57.4,56.3,52.5,52.5,55.3,51.5,46.5,52.0,48.5,5.2,5.1
1770632214.3646157,57.6,47.5,54.4,49.5,56.0,55.4,54.9,57.6,52.5,60.4,55.4,50.5,59.0,50.5,56.6,43.6,51.0,56.4,51.0,56.4,53.0,45.5,6.1,6.1
1770632215.364695,43.0,48.0,44.0,41.0,48.0,50.5,52.5,49.0,48.1,56.0,51.5,44.2,48.5,49.5,41.2,57.8,47.1,47.0,46.0,52.9,39.2,46.6,2.1,3.1
1770632216.3648834,46.0,45.5,48.0,53.4,45.0,52.5,50.5,56.9,45.5,48.5,50.5,49.5,46.0,56.0,47.0,56.4,50.0,41.6,46.1,52.0,51.5,55.4,5.1,5.1
1770632217.3649619,43.1,42.0,50.5,46.5,50.0,43.0,42.9,46.5,43.6,43.6,39.0,46.5,50.0,43.0,41.2,50.5,39.0,46.0,47.1,43.1,55.4,45.5,4.1,5.1
1770632218.3660257,47.5,47.1,40.6,49.5,58.8,49.5,41.6,42.6,47.1,39.6,54.9,43.1,43.7,46.1,41.6,44.0,48.0,52.0,48.0,37.0,49.0,40.0,3.1,2.1
1770632219.366098,53.9,49.0,65.3,48.0,49.0,54.5,50.0,46.0,46.9,49.0,60.4,41.0,43.0,49.5,47.5,51.5,48.0,48.5,45.1,46.1,46.5,52.9,5.2,7.0
1770632220.3661783,49.0,41.0,54.5,47.5,56.0,43.3,54.0,48.5,52.5,39.6,44.6,54.9,49.0,42.6,50.5,44.6,59.4,49.0,46.5,59.4,47.5,41.6,5.1,11.3
1770632221.3663862,48.5,43.1,49.5,51.5,45.0,55.4,48.5,57.8,54.4,49.5,50.0,57.0,38.6,53.9,49.5,47.6,54.9,47.6,47.0,43.6,45.5,51.0,16.3,4.0
1770632222.3664522,45.5,38.6,42.0,50.5,52.9,50.5,44.0,40.6,47.5,48.5,47.1,47.6,44.7,35.3,44.6,40.2,62.7,41.6,42.2,47.1,46.1,58.4,11.1,3.1
1770632223.366516,47.5,41.4,49.5,43.6,46.0,47.5,47.5,48.0,48.0,46.5,52.0,42.0,49.0,41.6,50.0,46.1,44.6,46.5,51.0,51.0,54.5,50.5,30.3,4.1
1770632224.3665905,39.0,47.5,47.5,46.5,47.5,42.6,52.0,50.0,56.4,51.0,49.5,41.6,55.0,44.6,46.5,41.2,48.0,49.0,45.1,52.0,37.0,50.0,23.2,3.1
1770632225.3677776,44.0,55.3,42.7,55.4,53.5,53.9,45.0,57.8,51.5,46.0,52.9,49.5,52.9,48.6,50.5,49.5,51.5,50.0,49.5,48.0,50.0,49.0,37.4,4.1
