timestamp,CPU_0(group_0),CPU_64(group_0),CPU_2(group_1),CPU_66(group_1),CPU_4(group_2),CPU_68(group_2),CPU_6(group_3),CPU_70(group_3),CPU_8(group_4),CPU_72(group_4),CPU_10(group_5),CPU_74(group_5),CPU_12(group_6),CPU_76(group_6),CPU_14(group_7),CPU_78(group_7),CPU_16(group_8),CPU_80(group_8),CPU_18(group_9),CPU_82(group_9),CPU_20(group_10),CPU_84(group_10),CPU_22(group_11),CPU_86(group_11),CPU_24(group_12),CPU_88(group_12),CPU_26(group_13),CPU_90(group_13),CPU_28(group_14),CPU_92(group_14),CPU_30(group_15),CPU_94(group_15),CPU_32(group_16),CPU_96(group_16),CPU_34(group_17),CPU_98(group_17),CPU_36(group_18),CPU_100(group_18),CPU_38(group_19),CPU_102(group_19),CPU_40(group_20),CPU_104(group_20),CPU_42(group_21),CPU_106(group_21),CPU_44(group_22),CPU_108(group_22),CPU_46(group_23),CPU_110(group_23),CPU_48(group_24),CPU_112(group_24),CPU_50(group_25),CPU_114(group_25),CPU_52(group_26),CPU_116(group_26)
1772855537.8416295,13.4,9.0,10.1,16.5,65.3,51.5,1.0,4.1,4.0,7.0,4.1,4.1,39.4,32.0,10.3,10.2,3.1,3.1,46.5,51.5,46.0,50.0,100.0,98.0,3.1,5.0,6.1,5.1,26.0,29.6,94.1,94.9,7.0,10.2,2.0,4.1,70.3,71.3,1.1,4.1,98.0,99.0,24.0,18.2,3.0,4.1,7.1,10.2,6.1,6.3,29.0,33.7,17.2,22.4
1772855538.841849,17.5,10.5,20.6,18.6,75.8,78.8,4.2,2.1,3.1,2.1,7.2,4.2,36.4,46.0,3.2,3.2,7.3,16.2,55.4,53.5,66.7,68.3,99.0,99.0,5.1,5.2,9.3,9.4,36.7,36.7,100.0,100.0,5.3,6.1,3.1,2.1,83.7,82.8,4.2,4.2,99.0,99.0,27.6,28.6,4.2,2.0,9.3,12.1,8.2,7.3,29.0,35.0,23.5,34.7
1772855539.8419135,14.4,13.0,14.3,18.6,66.3,65.3,7.1,2.1,5.2,5.1,5.2,4.1,37.0,40.8,6.2,7.3,10.2,17.3,52.5,51.5,59.0,60.0,99.0,100.0,5.2,3.1,11.3,10.2,31.3,35.0,100.0,100.0,2.0,3.1,2.1,2.1,75.2,75.8,4.1,2.1,100.0,100.0,26.3,17.3,2.1,2.1,15.0,9.3,6.1,6.1,23.0,19.2,22.0,25.3
1772855540.844749,15.5,9.1,18.4,15.3,68.0,61.0,4.1,2.0,11.3,9.3,5.2,5.1,34.0,40.6,15.3,10.3,18.4,19.6,50.0,51.5,52.0,46.0,100.0,99.0,6.1,4.1,4.1,7.1,37.6,29.7,100.0,100.0,6.1,3.1,2.0,3.0,71.3,73.0,3.1,3.1,100.0,99.0,24.8,21.2,3.1,2.0,9.0,12.0,8.1,7.1,12.2,12.2,22.7,23.2
1772855541.895171,15.7,10.7,16.3,13.5,67.9,68.2,3.9,1.0,3.0,7.8,3.9,2.9,44.9,38.3,51.0,50.5,2.0,3.8,51.4,61.7,60.4,51.4,99.1,98.1,3.9,3.8,11.7,10.7,34.9,30.2,99.1,99.1,5.8,3.8,2.9,1.0,77.1,72.2,2.9,5.9,100.0,99.1,21.4,26.4,3.9,3.8,10.7,7.8,9.5,7.8,32.4,31.4,22.6,21.2
1772855542.8952541,14.9,8.2,15.6,11.5,67.3,57.1,2.1,2.1,4.1,1.1,5.2,3.1,33.3,27.1,92.7,89.7,3.2,5.3,42.3,50.5,56.1,52.0,100.0,100.0,3.1,6.3,6.2,5.2,29.6,30.2,98.0,99.0,2.1,2.1,3.2,4.2,67.3,67.0,2.1,3.1,97.0,99.0,20.6,19.8,3.2,2.1,8.2,8.2,5.3,7.2,23.5,22.7,19.6,18.8
1772855543.895327,15.8,12.4,17.3,17.5,78.6,64.0,4.2,2.1,16.3,16.3,3.1,7.1,49.5,48.5,69.1,68.4,8.2,13.3,56.9,59.0,52.5,58.8,99.0,98.0,3.1,4.1,6.1,8.2,40.2,44.9,99.0,96.0,6.1,5.1,6.1,8.2,62.0,63.4,5.2,2.1,91.0,89.2,25.5,27.3,4.1,3.1,12.2,10.3,6.2,8.2,17.3,18.2,26.5,19.6
1772855544.9009695,14.6,11.0,22.2,16.2,70.0,61.4,8.1,3.1,27.1,32.0,6.2,4.0,32.0,41.0,5.2,6.1,5.2,10.2,55.6,55.0,53.5,55.4,98.0,99.0,10.0,4.1,8.3,6.3,24.2,33.0,100.0,100.0,5.1,5.1,9.1,9.9,72.3,72.0,2.1,3.1,89.1,91.0,37.4,24.0,3.1,3.1,10.1,11.2,10.1,8.2,20.2,17.2,25.3,23.5
1772855545.9020047,17.5,12.2,16.7,17.5,66.7,76.0,4.2,1.0,3.1,4.0,5.2,3.2,40.0,38.4,2.1,4.1,23.7,23.2,51.0,56.0,66.3,68.0,100.0,100.0,37.4,4.1,4.0,7.0,39.4,34.7,99.0,100.0,7.1,6.1,2.1,3.1,73.7,73.0,12.2,7.1,90.1,90.1,25.5,28.3,4.0,3.1,8.2,10.2,6.2,10.2,20.0,21.2,28.6,28.3
1772855546.903284,13.7,10.2,15.3,17.3,68.0,67.0,5.1,3.0,5.1,1.0,3.1,3.1,37.4,33.0,4.1,0.0,7.1,4.1,54.0,44.0,49.0,50.5,99.0,100.0,37.4,6.1,8.2,12.4,35.4,35.0,99.0,99.0,1.0,5.1,2.0,3.1,66.0,65.0,24.5,13.5,90.0,90.0,16.2,24.5,2.1,2.0,9.1,7.1,7.1,7.1,27.6,27.3,17.0,21.4
1772855547.9041367,17.3,10.1,18.9,14.4,62.6,59.4,5.0,5.1,5.2,2.0,6.1,7.1,34.0,39.0,11.6,10.3,3.1,2.1,53.5,52.5,49.0,52.0,99.0,100.0,8.1,3.1,6.1,2.1,30.7,24.2,99.0,100.0,3.1,1.0,2.1,2.1,75.8,80.0,17.7,13.4,90.0,89.0,27.3,20.6,3.1,3.1,8.2,9.2,9.1,9.2,17.2,15.6,25.5,23.0
1772855548.9065387,13.5,10.0,18.2,15.0,62.0,58.6,3.2,2.1,7.1,3.1,4.2,3.0,42.0,35.7,20.6,18.7,8.3,3.1,48.0,47.5,58.0,56.0,100.0,99.0,20.0,7.1,10.2,10.9,38.4,27.6,100.0,99.0,5.1,4.0,2.0,4.1,71.3,75.2,6.1,4.2,89.1,90.1,20.2,23.8,4.1,3.1,9.2,8.0,6.2,5.2,29.0,25.0,18.4,21.2
1772855549.9066186,14.7,12.1,14.6,14.4,64.6,71.3,3.1,3.1,5.2,4.1,6.1,5.1,35.0,30.0,93.0,94.1,19.2,9.5,53.0,47.0,54.0,61.0,100.0,99.0,13.4,5.2,5.2,4.1,33.3,31.3,99.0,99.0,3.1,3.1,3.1,2.1,71.0,70.7,2.1,3.1,87.3,89.2,17.0,23.2,3.1,5.1,8.2,10.2,8.2,9.1,9.3,12.2,21.0,25.5
1772855550.908936,15.3,11.2,16.5,19.4,75.0,79.0,6.1,3.1,6.1,9.3,5.2,5.2,52.0,46.5,86.7,87.6,20.4,28.0,57.0,55.0,53.9,58.4,100.0,99.0,19.2,5.1,8.2,8.2,33.7,38.0,100.0,100.0,2.0,3.1,2.1,3.1,81.2,81.0,2.1,1.0,37.0,33.7,27.7,27.3,3.1,2.1,12.1,13.3,8.1,6.3,27.0,27.6,26.5,24.7
1772855551.911381,14.6,11.2,17.2,16.3,65.7,66.3,4.1,2.0,12.4,7.3,3.1,4.1,30.6,33.7,25.5,24.7,4.1,4.1,54.5,58.4,58.8,57.4,95.0,96.0,7.1,5.1,9.2,6.1,40.0,33.0,95.0,94.0,4.1,5.1,2.0,4.1,86.0,88.1,4.1,2.1,2.0,3.0,18.0,25.3,3.1,2.0,6.1,14.1,7.1,8.2,24.5,27.0,24.0,20.2
1772855552.912283,13.7,6.2,12.4,13.4,61.2,59.0,3.1,3.0,3.1,4.1,4.1,3.1,43.0,38.4,3.1,3.1,1.0,3.1,48.0,48.0,49.0,52.0,77.0,85.9,24.2,4.1,4.1,4.0,26.0,28.3,67.0,64.0,6.1,3.0,1.0,3.1,74.0,73.7,3.1,3.1,3.0,1.0,18.2,21.2,4.0,2.0,7.1,4.1,6.1,7.1,18.8,21.2,21.2,22.4
1772855553.9130557,15.3,12.9,18.2,18.0,54.5,76.0,3.1,1.0,4.1,2.0,3.0,3.0,37.0,36.4,3.1,2.1,8.2,8.2,47.0,56.0,51.5,52.0,5.2,15.2,3.0,8.1,13.3,9.2,40.0,34.3,11.2,10.2,5.0,3.1,2.0,2.0,79.8,77.0,15.3,12.1,2.0,3.0,21.4,21.0,1.0,3.0,10.0,11.0,8.1,6.1,26.3,24.2,19.2,16.3
1772855554.9142418,16.2,7.1,17.5,15.2,65.3,65.3,5.1,0.0,25.5,14.3,5.1,6.1,36.0,37.0,9.3,10.3,11.2,16.2,52.0,58.6,59.0,56.0,4.0,2.1,5.1,7.9,5.1,4.0,29.0,31.7,3.1,3.1,3.1,2.0,2.0,2.0,91.0,91.1,59.6,61.9,3.0,3.0,26.0,17.8,9.2,4.1,12.2,9.1,8.1,7.1,11.2,9.2,27.3,23.2
1772855555.9207165,14.4,11.0,13.1,13.1,62.0,64.0,4.0,1.0,27.3,20.2,5.0,4.0,37.0,41.6,12.2,17.2,9.2,13.1,49.0,41.0,49.0,49.0,1.0,1.0,4.0,1.0,6.0,7.0,35.6,21.0,3.0,3.0,3.0,2.0,2.0,3.0,71.6,71.0,13.0,9.2,2.0,1.0,20.0,11.2,3.0,3.0,6.1,6.1,5.1,6.1,18.8,19.8,21.0,15.2
1772855556.922191,12.5,11.0,18.0,15.0,73.3,65.3,3.1,2.0,4.0,4.0,5.1,3.1,35.6,31.0,42.4,29.3,11.0,20.0,50.0,45.5,46.0,49.0,4.0,9.2,5.0,5.1,11.0,9.1,25.0,30.7,3.1,17.2,4.1,3.0,8.2,1.0,72.0,71.0,3.1,4.0,10.1,12.0,22.2,23.2,3.1,4.0,9.1,9.1,7.1,8.0,18.0,18.4,18.2,20.2
1772855557.9222715,14.6,13.1,19.2,16.3,61.2,69.3,4.1,1.0,4.1,3.1,3.1,4.0,39.8,44.0,88.8,87.8,2.1,4.1,47.0,45.0,59.0,57.0,34.0,30.3,5.1,2.0,4.1,4.1,28.3,30.3,54.5,36.7,6.0,3.0,7.1,3.0,73.7,72.7,1.0,2.1,13.0,14.1,20.2,18.0,3.1,2.0,7.2,8.1,5.1,6.1,29.0,29.3,23.0,26.0
1772855558.9235964,16.3,9.3,15.3,13.1,60.0,55.6,3.1,5.0,2.0,4.0,3.0,4.1,31.7,32.0,74.0,69.7,5.3,3.1,52.0,49.5,62.0,60.0,96.0,93.1,3.0,3.1,6.1,6.1,28.6,30.0,96.0,95.1,3.1,1.0,3.1,1.0,72.0,73.3,6.9,2.0,12.1,12.1,25.3,23.8,3.0,3.0,8.9,9.2,6.1,7.1,19.4,19.0,14.3,27.3
1772855559.9272556,13.7,17.2,15.8,12.4,58.0,72.0,6.1,8.3,3.1,2.1,4.1,2.1,40.4,43.0,5.2,7.1,4.1,2.1,49.0,53.0,52.0,52.4,100.0,100.0,4.1,4.0,7.2,8.1,36.4,34.3,99.0,100.0,4.1,2.0,3.1,1.0,74.3,72.0,3.1,2.1,12.2,13.1,26.0,22.2,3.1,1.0,10.1,8.1,4.1,5.3,7.1,10.1,16.8,23.5
1772855560.9280837,13.7,10.1,17.3,22.4,84.0,75.2,6.2,3.1,3.1,2.1,5.2,6.1,40.0,45.5,3.1,2.1,17.3,10.2,61.0,60.6,61.0,55.0,98.0,100.0,5.0,4.2,3.1,3.1,35.4,40.0,99.0,100.0,4.1,5.1,2.1,3.0,81.0,80.0,5.2,2.0,14.1,12.4,31.6,28.0,1.0,4.0,8.2,10.1,10.1,9.3,24.7,24.5,29.9,25.5
1772855561.9281635,12.6,12.4,18.4,13.4,63.3,70.0,6.1,5.1,15.5,6.3,6.1,3.1,35.1,38.4,9.2,13.1,21.4,28.6,51.5,51.0,54.5,54.5,100.0,100.0,3.1,3.1,10.1,10.1,29.3,29.3,100.0,100.0,7.2,4.0,3.1,3.1,81.0,79.8,3.1,3.0,12.2,13.1,22.0,21.0,4.1,3.0,8.2,10.2,8.2,6.1,24.0,24.2,25.3,19.6
1772855562.934423,10.4,9.0,13.3,15.0,59.6,59.4,3.1,2.0,7.1,7.0,4.1,3.1,35.0,43.6,18.4,13.4,7.1,3.1,51.5,51.0,51.5,54.9,99.0,100.0,4.0,4.0,3.1,4.1,36.0,36.6,100.0,100.0,3.1,2.0,3.1,1.0,65.0,62.7,3.1,9.1,18.4,12.4,23.0,25.3,3.1,1.0,11.9,8.1,7.1,8.2,36.0,36.6,23.0,19.2
1772855563.9368205,16.5,16.2,21.2,16.3,64.6,64.6,2.1,1.0,5.1,3.1,3.1,3.1,35.0,38.4,38.8,36.7,2.1,3.0,57.6,47.5,60.0,60.4,100.0,100.0,4.1,4.1,5.1,9.2,29.3,25.5,100.0,99.0,4.1,2.0,8.2,2.1,76.0,74.7,2.1,5.2,52.0,50.5,23.0,25.0,2.1,3.0,8.2,7.1,7.1,8.2,16.7,18.2,23.5,21.2
1772855564.9443793,12.5,8.2,13.5,19.6,82.2,65.3,3.1,2.0,4.1,3.1,4.1,5.1,39.4,39.0,88.9,86.9,9.2,2.1,52.5,50.5,49.0,46.5,100.0,96.0,8.9,4.0,6.2,7.1,39.0,39.6,93.1,91.2,4.1,4.0,5.1,3.1,68.3,68.3,5.1,4.1,86.3,86.1,23.2,20.2,3.0,1.0,11.0,8.2,10.1,6.1,9.0,8.2,23.2,22.4
1772855565.947493,14.4,10.1,16.5,18.0,70.4,68.0,8.4,2.0,9.5,4.2,5.1,3.1,45.0,49.0,71.9,75.8,18.4,10.4,46.5,49.0,53.0,48.0,97.1,95.0,4.1,3.0,6.1,5.1,29.0,31.6,81.2,76.0,4.2,4.1,3.1,3.1,72.3,80.8,2.1,6.1,99.0,100.0,26.3,25.0,4.0,2.1,8.2,7.2,6.1,7.2,26.3,26.3,21.2,21.0
1772855566.948583,13.5,10.2,21.4,16.3,62.6,68.3,5.2,1.0,24.5,21.2,8.2,6.0,40.0,38.4,10.2,9.3,21.2,30.3,46.5,58.4,66.3,62.0,87.9,84.2,5.1,4.1,6.2,11.3,37.8,37.0,50.0,55.6,4.2,3.1,4.1,6.2,87.1,91.1,3.1,3.1,100.0,100.0,27.3,23.2,2.1,5.1,11.2,12.9,7.2,10.2,24.5,28.3,27.6,25.8
1772855567.952707,12.6,11.1,17.3,17.5,60.0,57.6,5.1,4.0,21.4,14.3,7.1,4.1,51.0,52.0,7.3,5.1,4.1,4.1,51.0,49.5,58.4,59.2,56.6,48.0,4.0,4.0,5.1,6.1,33.7,31.3,45.5,46.0,2.0,2.1,5.1,1.0,78.8,80.0,2.0,4.1,98.0,100.0,29.0,20.2,3.0,3.1,4.1,11.2,6.1,7.4,27.0,25.5,22.4,18.6
1772855568.9527776,15.3,10.2,16.2,16.3,76.8,82.0,5.2,3.1,3.1,5.1,4.1,4.1,27.3,31.3,8.4,14.4,2.1,9.2,50.0,44.0,45.5,43.4,59.4,62.6,3.1,4.1,8.2,7.1,29.3,35.0,59.6,61.4,5.1,5.2,7.2,4.0,78.0,75.8,5.2,3.1,98.0,99.0,21.2,31.7,1.1,3.1,12.2,7.1,7.1,8.1,22.7,24.5,23.2,19.2
1772855569.9528582,12.5,10.2,15.3,14.1,63.6,67.3,3.1,2.0,3.1,3.1,2.1,5.1,41.4,46.0,12.5,23.5,3.1,2.1,48.0,51.0,59.4,53.5,85.9,80.0,5.1,2.0,5.1,5.2,27.0,26.5,84.2,79.6,5.1,4.0,4.0,2.1,63.0,63.0,1.0,2.1,99.0,99.0,12.1,20.8,3.1,1.0,7.1,9.1,5.2,8.1,17.5,15.2,23.2,17.3
1772855570.9539704,11.6,9.2,16.3,15.2,66.7,53.0,4.1,2.0,2.1,2.1,5.2,1.0,38.4,39.4,29.6,30.6,10.4,16.3,51.5,53.5,57.4,57.0,90.1,89.1,3.1,4.1,10.2,13.0,36.4,39.4,90.0,90.1,3.1,4.2,3.1,3.0,70.0,69.3,3.0,5.2,100.0,100.0,28.6,24.8,5.0,2.0,7.1,8.1,6.1,7.2,17.2,18.2,24.5,22.7
1772855571.9582381,13.5,12.2,21.4,18.6,73.0,69.3,3.1,3.1,4.1,4.1,6.3,4.1,45.5,42.0,83.7,84.8,15.3,24.5,54.5,55.0,59.8,58.4,73.0,66.0,4.1,3.1,8.2,6.1,25.5,39.6,77.2,82.2,3.1,4.1,2.0,3.1,77.2,77.8,5.2,2.1,93.1,92.1,31.3,30.3,1.0,6.1,11.2,9.2,9.1,9.2,14.3,14.4,21.4,27.6
1772855572.9625397,16.3,12.4,13.3,16.2,64.6,60.4,3.0,4.1,12.4,13.4,4.0,5.1,35.4,38.0,79.6,77.1,7.1,7.2,53.0,43.0,49.5,51.5,50.5,49.0,5.1,3.0,7.1,3.1,29.3,36.0,41.4,50.0,2.1,4.1,3.1,3.0,76.8,77.0,5.0,4.1,91.0,90.0,25.0,15.5,2.0,6.2,7.1,8.2,6.2,7.1,33.7,32.3,20.2,21.4
1772855573.962944,14.6,10.2,19.6,16.7,71.4,72.7,3.1,2.1,6.1,4.1,5.2,4.1,34.3,38.0,12.4,11.2,2.1,6.2,51.5,49.0,56.4,59.4,43.9,40.4,4.0,5.1,9.1,6.2,29.7,35.4,38.0,35.4,5.1,2.0,2.0,2.1,79.8,80.0,3.1,2.1,90.2,89.1,24.2,26.3,5.1,6.3,9.3,14.9,8.2,6.2,33.3,32.7,22.0,30.3
1772855574.9663975,17.5,11.1,18.2,18.4,75.0,65.7,5.2,3.1,4.1,4.1,5.1,4.0,40.4,45.5,8.2,9.2,3.1,4.1,55.0,55.0,66.7,64.6,45.1,17.3,3.1,5.2,5.1,6.1,34.3,38.0,17.2,22.2,3.1,5.0,5.1,2.0,81.4,80.4,4.0,2.0,90.0,90.0,22.4,29.3,5.1,3.0,8.2,10.1,8.2,6.2,15.2,13.3,27.3,21.2
1772855575.968305,13.7,10.1,19.8,17.0,77.0,70.0,6.1,2.1,7.1,4.1,5.2,5.2,50.0,48.0,14.3,12.1,19.2,10.2,65.7,64.6,55.4,51.0,31.3,32.3,5.1,5.1,7.1,8.2,40.0,43.9,16.3,25.3,6.0,2.1,5.1,4.0,89.9,86.9,2.1,6.1,90.2,90.1,27.6,24.8,7.2,3.1,15.2,8.3,11.1,9.1,18.0,17.2,26.5,30.3
1772855576.968387,14.6,12.2,20.4,20.4,75.3,70.0,6.1,3.1,14.7,12.4,7.1,4.1,39.8,35.0,17.5,12.6,10.3,16.3,54.5,57.1,70.0,73.0,60.4,42.4,4.1,3.1,6.1,6.1,43.4,41.6,37.4,64.4,4.1,6.1,2.1,1.0,81.0,81.2,3.1,5.2,85.9,85.0,29.0,26.5,5.1,4.1,11.2,11.1,7.1,8.2,11.3,10.3,30.3,23.5
1772855577.968886,15.2,8.2,14.4,16.2,55.6,59.4,3.1,2.0,16.2,19.4,4.1,5.1,37.0,44.9,16.3,16.2,12.2,16.2,49.5,53.0,52.5,52.5,64.0,55.0,5.9,5.1,8.2,3.1,31.7,25.3,58.4,69.3,5.1,4.1,5.0,4.1,86.9,84.8,3.0,1.0,54.5,55.6,20.2,20.8,4.2,8.2,11.9,8.2,7.1,7.1,28.3,29.3,23.2,16.2
1772855578.970572,11.5,10.2,16.0,15.3,72.4,68.7,5.2,2.0,18.4,14.3,5.1,4.1,39.0,34.0,86.9,82.0,8.4,3.1,49.0,49.0,45.5,46.5,74.5,82.0,3.1,4.1,7.1,5.1,31.6,28.7,90.0,87.0,2.1,3.1,4.0,3.1,82.2,83.0,3.1,4.0,16.2,13.3,21.0,15.2,3.0,3.0,5.2,8.1,8.2,8.1,32.0,33.3,26.5,19.4
1772855579.9717526,16.5,11.0,16.5,21.2,69.0,74.3,7.1,3.1,5.2,3.1,6.2,4.1,41.4,45.5,82.5,78.7,4.1,3.2,48.5,50.0,69.3,64.6,97.0,99.0,4.0,3.1,9.1,10.3,41.0,37.4,97.0,94.1,6.1,5.1,4.2,6.1,87.9,88.0,2.1,3.1,4.1,5.1,26.3,27.6,4.1,2.1,11.2,8.2,5.2,6.3,20.8,24.0,24.2,24.5
1772855580.971973,16.2,13.3,18.6,19.6,64.0,67.3,5.2,3.1,4.1,4.0,3.1,4.2,45.0,46.5,24.7,23.7,15.3,19.2,47.5,54.5,62.4,63.7,96.0,94.9,4.2,5.1,9.5,13.3,41.8,36.4,87.0,94.0,5.2,3.1,9.3,4.1,90.1,91.0,4.1,4.1,1.0,3.1,25.8,30.0,5.1,6.1,11.2,10.1,7.1,7.2,5.2,7.1,27.8,25.0
1772855581.9782515,13.4,11.1,14.4,18.8,63.3,71.0,4.1,1.0,5.0,3.0,5.1,7.1,36.0,27.7,13.3,12.2,16.3,25.3,53.0,47.0,49.5,49.0,89.1,93.1,5.0,4.0,6.1,5.1,31.0,33.0,93.1,86.1,5.9,4.0,4.0,4.1,80.0,78.2,2.1,3.0,2.0,3.1,16.0,22.4,2.0,7.1,10.0,9.2,6.2,8.2,27.0,29.3,18.2,23.7
1772855582.9786198,12.4,9.2,18.2,13.3,72.0,72.0,3.1,3.1,14.3,11.5,4.1,4.1,47.5,37.4,13.7,14.3,4.1,4.1,49.5,46.5,51.5,54.9,89.0,86.1,4.1,5.2,8.1,9.1,28.6,34.3,82.0,85.0,5.1,3.1,2.1,3.1,76.0,79.0,5.1,1.1,6.0,5.1,19.0,22.2,3.0,3.1,9.2,8.1,9.0,6.3,17.3,17.5,24.5,19.4
1772855583.9791596,12.6,12.0,17.3,16.5,63.7,60.4,3.1,1.0,4.0,5.1,7.1,4.1,33.0,35.4,17.0,12.4,4.2,6.2,47.5,52.0,58.0,58.0,73.0,76.8,11.0,4.0,4.1,6.2,31.3,38.4,67.0,69.3,2.1,5.1,3.0,2.1,87.0,89.0,3.1,4.1,9.2,14.1,22.4,19.2,2.1,1.0,7.1,9.1,6.3,7.1,32.7,33.0,22.2,23.2
